cartodb_id,the_geom,draworder2,visibility2,extrude2,tessellate2,draworder,visibility,extrude,tessellate,____________2,______,____________,lat,lon,icon2,altitudemode2,end2,begin2,timestamp2,icon,altitudemode,description,name,_end,begin,timestamp
76,0101000020E61000007B6308008E485E40FCA4DAA7E3CD3840,,,,,,-1,-1,-1,,新竹縣關西鎮上林里,20141017,24.804255,121.133667,,,,,,,,lon: 121.133667<br>lat: 24.804255<br>通報編號: (諮)1031017-03<br>地點: 新竹縣關西鎮上林里<br>建檔日期: 20141017,4076.0,,,
77,0101000020E61000005EB87361A4485E40C587D9CBB6CF3840,,,,,,-1,-1,-1,,新竹縣關西鎮石光段250、251地號,20141024,24.811383,121.135033,,,,,,,,lon: 121.135033<br>lat: 24.811383<br>通報編號: (通)1031008-02<br>地點: 新竹縣關西鎮石光段250、251地號<br>建檔日期: 20141024,4077.0,,,
78,0101000020E61000007D5358A9A0485E40F92CCF83BBCF3840,,,,,,-1,-1,-1,,新竹縣關西鎮石光段250、251地號,20141024,24.811455,121.134806,,,,,,,,lon: 121.134806<br>lat: 24.811455<br>通報編號: (通)1031008-02<br>地點: 新竹縣關西鎮石光段250、251地號<br>建檔日期: 20141024,4078.0,,,
79,0101000020E6100000EAB298D87C485E4079C2120F28CB3840,,,,,,-1,-1,-1,,新竹縣關西鎮下橫坑段569-3地號,20141024,24.79358,121.13262,,,,,,,,lon: 121.13262<br>lat: 24.79358<br>通報編號: (通)1031016-02<br>地點: 新竹縣關西鎮下橫坑段569-3地號<br>建檔日期: 20141024,4079.0,,,
80,0101000020E6100000785C548B88485E4027A089B0E1CD3840,,,,,,-1,-1,-1,,新竹縣關西鎮坪林段569-3地號,20141024,24.804225,121.133334,,,,,,,,lon: 121.133334<br>lat: 24.804225<br>通報編號: (通)1031017-01<br>地點: 新竹縣關西鎮坪林段569-3地號<br>建檔日期: 20141024,4080.0,,,
81,0101000020E61000005A608F8994495E40D009A1832ECD3840,,,,,,-1,-1,-1,,新竹縣關西鎮大同壹段1353地號,20141119,24.801491,121.149691,,,,,,,,lon: 121.149691<br>lat: 24.801491<br>通報編號: (通)1031027-01<br>地點: 新竹縣關西鎮大同壹段1353地號<br>建檔日期: 20141119,4081.0,,,
82,0101000020E6100000618BDD3EAB4B5E404EF1B8A816C93840,,,,,,-1,-1,-1,,新竹縣關西鎮東安段143地號,20141210,24.785502,121.182327,,,,,,,,lon: 121.182327<br>lat: 24.785502<br>通報編號: (通)1031111-03<br>地點: 新竹縣關西鎮東安段143地號<br>建檔日期: 20141210,4082.0,,,
83,0101000020E6100000A737A3E6AB4B5E4066D2A6EA1EC93840,,,,,,-1,-1,-1,,新竹縣關西鎮東安段143地號,20141210,24.785628,121.182367,,,,,,,,lon: 121.182367<br>lat: 24.785628<br>通報編號: (通)1031111-03<br>地點: 新竹縣關西鎮東安段143地號<br>建檔日期: 20141210,4083.0,,,
84,0101000020E61000001793FE5E0A495E409D2D20B41ECE3840,,,,,,-1,-1,-1,,新竹縣關西鎮國道3號南下82k+500~85k+000,20141222,24.805156,121.141258,,,,,,,,lon: 121.141258<br>lat: 24.805156<br>通報編號: (通)1031205-01<br>地點: 新竹縣關西鎮國道3號南下82k+500~85k+000<br>建檔日期: 20141222,4084.0,,,
85,0101000020E61000003EC4060B274C5E40E08101840FC93840,,,,,,-1,-1,-1,,新竹縣關西鎮湖肚段164-2地號,20141223,24.785393,121.189883,,,,,,,,lon: 121.189883<br>lat: 24.785393<br>通報編號: (通)1031209-01<br>地點: 新竹縣關西鎮湖肚段164-2地號<br>建檔日期: 20141223,4085.0,,,
86,0101000020E610000003CFBD874B495E4086CB2A6C06CC3840,,,,,,-1,-1,-1,,新竹縣關西鎮坪林段60地號,20141223,24.796973,121.145235,,,,,,,,lon: 121.145235<br>lat: 24.796973<br>通報編號: (通)1031209-02<br>地點: 新竹縣關西鎮坪林段60地號<br>建檔日期: 20141223,4086.0,,,
87,0101000020E61000001A355F251F485E4049D576137CCF3840,,,,,,-1,-1,-1,,新竹縣關西鎮石光段1431地號,20141223,24.810487,121.126901,,,,,,,,lon: 121.126901<br>lat: 24.810487<br>通報編號: (通)1031209-03<br>地點: 新竹縣關西鎮石光段1431地號<br>建檔日期: 20141223,4087.0,,,
88,0101000020E610000087889B53C9475E40BA83D89942D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.825235,121.121663,,,,,,,,lon: 121.121663<br>lat: 24.825235<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4088.0,,,
89,0101000020E6100000D3BD4EEACB475E40ADA1D45E44D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.825262,121.121821,,,,,,,,lon: 121.121821<br>lat: 24.825262<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4089.0,,,
90,0101000020E61000005434D6FECE475E40FA0AD28C45D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.82528,121.122009,,,,,,,,lon: 121.122009<br>lat: 24.82528<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4090.0,,,
91,0101000020E6100000E5797077D6475E40C1FF56B263D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.82574,121.122465,,,,,,,,lon: 121.122465<br>lat: 24.82574<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4091.0,,,
92,0101000020E6100000D40E7F4DD6475E40EC45B41D53D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.825487,121.122455,,,,,,,,lon: 121.122455<br>lat: 24.825487<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4092.0,,,
93,0101000020E6100000B1389CF9D5475E40340F60915FD33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.825677,121.122435,,,,,,,,lon: 121.122435<br>lat: 24.825677<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4093.0,,,
94,0101000020E6100000683EE76ED7475E406072A3C85AD33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11鄰1號附近農路兩旁,20150105,24.825604,121.122524,,,,,,,,lon: 121.122524<br>lat: 24.825604<br>通報編號: (民)1031223-03<br>地點: 新竹縣關西鎮東平里11鄰1號附近農路兩旁<br>建檔日期: 20150105,4094.0,,,
95,0101000020E610000083BBB376DB4B5E40FE8172DBBECB3840,,,,,,-1,-1,-1,,新竹縣關西鎮仁安里中豐路二段191巷8號前空地,20150105,24.795881,121.18527,,,,,,,,lon: 121.18527<br>lat: 24.795881<br>通報編號: (民)1031229-01<br>地點: 新竹縣關西鎮仁安里中豐路二段191巷8號前空地<br>建檔日期: 20150105,4095.0,,,
96,0101000020E6100000BC04A73E904A5E40A1496249B9CB3840,,,,,,-1,-1,-1,,新竹縣關西鎮北山里,20150209,24.795796,121.165054,,,,,,,,lon: 121.165054<br>lat: 24.795796<br>通報編號: (諮)1040130-03<br>地點: 新竹縣關西鎮北山里<br>建檔日期: 20150209,4096.0,,,
97,0101000020E61000008675E3DD914A5E40CF4E0647C9CB3840,,,,,,-1,-1,-1,,新竹縣關西鎮北山里,20150209,24.79604,121.165153,,,,,,,,lon: 121.165153<br>lat: 24.79604<br>通報編號: (諮)1040130-03<br>地點: 新竹縣關西鎮北山里<br>建檔日期: 20150209,4097.0,,,
98,0101000020E6100000E6CDE15AED475E407B319413EDCE3840,,,,,,-1,-1,-1,,新竹縣關西鎮下南片段57地號,20150212,24.808305,121.123862,,,,,,,,lon: 121.123862<br>lat: 24.808305<br>通報編號: (諮)1040123-01<br>地點: 新竹縣關西鎮下南片段57地號<br>建檔日期: 20150212,4098.0,,,
99,0101000020E610000041834D9D474B5E408BD8278062D03840,,,,,,-1,-1,-1,,新竹縣關西鎮拱子溝段248-1地號,20150212,24.814003,121.176246,,,,,,,,lon: 121.176246<br>lat: 24.814003<br>通報編號: (通)1040204-01<br>地點: 新竹縣關西鎮拱子溝段248-1地號<br>建檔日期: 20150212,4099.0,,,
100,0101000020E6100000C896E5EB32495E4005871744A4CE3840,,,,,,-1,-1,-1,,新竹縣關西鎮大同2段605地號,20150212,24.807194,121.143733,,,,,,,,lon: 121.143733<br>lat: 24.807194<br>通報編號: (通)1040210-01<br>地點: 新竹縣關西鎮大同2段605地號<br>建檔日期: 20150212,4100.0,,,
101,0101000020E6100000BB9A3C6535495E405DC136E2C9CA3840,,,,,,-1,-1,-1,,新竹縣關西鎮上橫坑段600地號,20150212,24.792143,121.143884,,,,,,,,lon: 121.143884<br>lat: 24.792143<br>通報編號: (通)1040129-01<br>地點: 新竹縣關西鎮上橫坑段600地號<br>建檔日期: 20150212,4101.0,,,
102,0101000020E610000091CF2B9E7A495E400053060E68CD3840,,,,,,-1,-1,-1,,新竹縣關西鎮大同里8鄰茅子埔52-8號,20150424,24.802369,121.148109,,,,,,,,lon: 121.148109<br>lat: 24.802369<br>通報編號: (民)1040322-01<br>地點: 新竹縣關西鎮大同里8鄰茅子埔52-8號<br>建檔日期: 20150424,4102.0,,,
103,0101000020E6100000065E2D7766495E40A296E65608D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里大東坑50號(竹18的4K)附近路旁,20150508,24.824346,121.146879,,,,,,,,lon: 121.146879<br>lat: 24.824346<br>通報編號: (民)1040427-07<br>地點: 新竹縣關西鎮東平里大東坑50號(竹18的4K)附近路旁<br>建檔日期: 20150508,4103.0,,,
104,0101000020E6100000328E91EC11485E40D61EF64201D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁,20150508,24.824238,121.126094,,,,,,,,lon: 121.126094<br>lat: 24.824238<br>通報編號: (民)1040427-08<br>地點: 新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁<br>建檔日期: 20150508,4104.0,,,
105,0101000020E6100000B404190115485E40F641960513D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁,20150508,24.824509,121.126282,,,,,,,,lon: 121.126282<br>lat: 24.824509<br>通報編號: (民)1040427-08<br>地點: 新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁<br>建檔日期: 20150508,4105.0,,,
106,0101000020E610000031CF4A5AF1475E40F98557923CD33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁,20150508,24.825143,121.124106,,,,,,,,lon: 121.124106<br>lat: 24.825143<br>通報編號: (民)1040427-08<br>地點: 新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁<br>建檔日期: 20150508,4106.0,,,
107,0101000020E610000083DE1B4300485E401E8A027D22D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁,20150508,24.824745,121.125016,,,,,,,,lon: 121.125016<br>lat: 24.824745<br>通報編號: (民)1040427-08<br>地點: 新竹縣關西鎮東平里11 鄰(竹18的7~6K)路旁<br>建檔日期: 20150508,4107.0,,,
108,0101000020E6100000386403E962485E400DDFC2BAF1CA3840,,,,,,-1,-1,-1,,新竹縣關西鎮新力里2鄰下橫坑11號,20150508,24.792751,121.131037,,,,,,,,lon: 121.131037<br>lat: 24.792751<br>通報編號: (民)1040427-09<br>地點: 新竹縣關西鎮新力里2鄰下橫坑11號<br>建檔日期: 20150508,4108.0,,,
109,0101000020E6100000A5349BC761485E404D66BCADF4CA3840,,,,,,-1,-1,-1,,新竹縣關西鎮新力里2鄰下橫坑11號,20150508,24.792796,121.130968,,,,,,,,lon: 121.130968<br>lat: 24.792796<br>通報編號: (民)1040427-09<br>地點: 新竹縣關西鎮新力里2鄰下橫坑11號<br>建檔日期: 20150508,4109.0,,,
110,0101000020E6100000713106D671485E408787307E1ACB3840,,,,,,-1,-1,-1,,新竹縣關西鎮新力里2鄰下橫坑11號,20150508,24.793373,121.131948,,,,,,,,lon: 121.131948<br>lat: 24.793373<br>通報編號: (民)1040427-09<br>地點: 新竹縣關西鎮新力里2鄰下橫坑11號<br>建檔日期: 20150508,4110.0,,,
111,0101000020E61000005AD1E638B7485E404DD7135D17CE3840,,,,,,-1,-1,-1,,新竹縣關西鎮新力里2鄰下橫坑11號,20150508,24.805044,121.136183,,,,,,,,lon: 121.136183<br>lat: 24.805044<br>通報編號: (諮)1040806-01<br>地點: 新竹縣關西鎮新力里2鄰下橫坑11號<br>建檔日期: 20150508,4111.0,,,
112,0101000020E610000066A3737E8A485E40E0B20A9B01CE3840,,,,,,-1,-1,-1,,新竹縣上林里15鄰坪林58-6號附近,20150508,24.804712,121.133453,,,,,,,,lon: 121.133453<br>lat: 24.804712<br>通報編號: (民)1040427-10<br>地點: 新竹縣上林里15鄰坪林58-6號附近<br>建檔日期: 20150508,4112.0,,,
113,0101000020E6100000427FA1478C485E40D953724EECCD3840,,,,,,-1,-1,-1,,新竹縣上林里15鄰坪林58-6號附近,20150508,24.804387,121.133562,,,,,,,,lon: 121.133562<br>lat: 24.804387<br>通報編號: (民)1040427-10<br>地點: 新竹縣上林里15鄰坪林58-6號附近<br>建檔日期: 20150508,4113.0,,,
114,0101000020E61000004AAE62F19B475E409545611745D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里竹18太平國小附近農地,20150508,24.825273,121.118893,,,,,,,,lon: 121.118893<br>lat: 24.825273<br>通報編號: (民)1040428-04<br>地點: 新竹縣關西鎮東平里竹18太平國小附近農地<br>建檔日期: 20150508,4114.0,,,
115,0101000020E610000004508C2C99475E408787307E1AD33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里竹18太平國小附近農地,20150508,24.824623,121.118724,,,,,,,,lon: 121.118724<br>lat: 24.824623<br>通報編號: (民)1040428-04<br>地點: 新竹縣關西鎮東平里竹18太平國小附近農地<br>建檔日期: 20150508,4115.0,,,
116,0101000020E6100000803D26529A475E406283859334D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里竹18太平國小附近農地,20150508,24.825021,121.118794,,,,,,,,lon: 121.118794<br>lat: 24.825021<br>通報編號: (民)1040428-04<br>地點: 新竹縣關西鎮東平里竹18太平國小附近農地<br>建檔日期: 20150508,4116.0,,,
117,0101000020E6100000803D26529A475E4029780AB952D33840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里竹18太平國小附近農地,20150508,24.825481,121.118794,,,,,,,,lon: 121.118794<br>lat: 24.825481<br>通報編號: (民)1040428-04<br>地點: 新竹縣關西鎮東平里竹18太平國小附近農地<br>建檔日期: 20150508,4117.0,,,
118,0101000020E61000005114E81379475E40616D8C9DF0D23840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里4鄰元馨柿餅附近農地,20150508,24.823984,121.116765,,,,,,,,lon: 121.116765<br>lat: 24.823984<br>通報編號: (民)1040428-05<br>地點: 新竹縣關西鎮東平里4鄰元馨柿餅附近農地<br>建檔日期: 20150508,4118.0,,,
119,0101000020E6100000D1393FC571475E406D73637AC2D23840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里4鄰元馨柿餅附近農地,20150508,24.82328,121.116319,,,,,,,,lon: 121.116319<br>lat: 24.82328<br>通報編號: (民)1040428-05<br>地點: 新竹縣關西鎮東平里4鄰元馨柿餅附近農地<br>建檔日期: 20150508,4119.0,,,
120,0101000020E6100000BC934F8F6D475E403B8DB454DED23840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里4鄰元馨柿餅附近農地,20150508,24.823705,121.116062,,,,,,,,lon: 121.116062<br>lat: 24.823705<br>通報編號: (民)1040428-05<br>地點: 新竹縣關西鎮東平里4鄰元馨柿餅附近農地<br>建檔日期: 20150508,4120.0,,,
121,0101000020E61000002C9FE57970475E409A95ED43DED23840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里4鄰元馨柿餅附近農地,20150508,24.823704,121.11624,,,,,,,,lon: 121.11624<br>lat: 24.823704<br>通報編號: (民)1040428-05<br>地點: 新竹縣關西鎮東平里4鄰元馨柿餅附近農地<br>建檔日期: 20150508,4121.0,,,
122,0101000020E6100000490A2C80294C5E403C855CA967C93840,,,,,,-1,-1,-1,,新竹縣關西鎮湖肚段167地號,20150508,24.786738,121.190033,,,,,,,,lon: 121.190033<br>lat: 24.786738<br>通報編號: (通)1040429-01<br>地點: 新竹縣關西鎮湖肚段167地號<br>建檔日期: 20150508,4122.0,,,
933,0101000020E610000058E20165539A5D40E78C28ED0D863840,,,,,,-1,-1,-1,,金門,2015-2016,24.52365,118.41134,,,,,,,,lon: 118.41134<br>lat: 24.52365<br>通報編號: <br>地點: 金門<br>建檔日期: 2015-2016,4933.0,,,
123,0101000020E61000007C9A931799485E40AA764D486BD03840,,,,,,-1,-1,-1,,新竹縣關西鎮石光段285地號,20150508,24.814137,121.134344,,,,,,,,lon: 121.134344<br>lat: 24.814137<br>通報編號: (通)1040429-02<br>地點: 新竹縣關西鎮石光段285地號<br>建檔日期: 20150508,4123.0,,,
124,0101000020E610000050F86C1D1C495E400E30F31DFCCC3840,,,,,,-1,-1,-1,,新竹縣關西鎮坪林段90-1地號,20150630,24.800722,121.142341,,,,,,,,lon: 121.142341<br>lat: 24.800722<br>通報編號: (通)1040504-04<br>地點: 新竹縣關西鎮坪林段90-1地號<br>建檔日期: 20150630,4124.0,,,
125,0101000020E61000008302EFE4D3485E409C9CA1B8E3CD3840,,,,,,-1,-1,-1,,新竹縣關西鎮坪林段162-3地號,20150608,24.804256,121.137933,,,,,,,,lon: 121.137933<br>lat: 24.804256<br>通報編號: (通)1040605-06<br>地點: 新竹縣關西鎮坪林段162-3地號<br>建檔日期: 20150608,4125.0,,,
126,0101000020E61000006FD8B628B3485E40317898F6CDCD3840,,,,,,-1,-1,-1,,新竹縣關西鎮坪林段227-2地號,20150608,24.803924,121.135935,,,,,,,,lon: 121.135935<br>lat: 24.803924<br>通報編號: (通)1040605-05<br>地點: 新竹縣關西鎮坪林段227-2地號<br>建檔日期: 20150608,4126.0,,,
127,0101000020E6100000A514747B494C5E4098FC4FFEEEC93840,,,,,,-1,-1,-1,,新竹縣關西鎮湖肚段112地號,20150622,24.788803,121.191985,,,,,,,,lon: 121.191985<br>lat: 24.788803<br>通報編號: (通)1040615-02<br>地點: 新竹縣關西鎮湖肚段112地號<br>建檔日期: 20150622,4127.0,,,
128,0101000020E61000002C5E2C0C914A5E4014596B28B5CB3840,,,,,,-1,-1,-1,,新竹縣關西鎮北山段777地號,20151204,24.795733,121.165103,,,,,,,,lon: 121.165103<br>lat: 24.795733<br>通報編號: (通)1040630-03<br>地點: 新竹縣關西鎮北山段777地號<br>建檔日期: 20151204,4128.0,,,
129,0101000020E61000000952297634475E40A276BF0AF0D13840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18路旁農地,20151215,24.820069,121.112577,,,,,,,,lon: 121.112577<br>lat: 24.820069<br>通報編號: (諮)1041215-04<br>地點: 新竹縣關西鎮鄉道竹18路旁農地<br>建檔日期: 20151215,4129.0,,,
130,0101000020E6100000F882161230475E40A81611C5E4D13840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18路旁農地,20151215,24.819897,121.112309,,,,,,,,lon: 121.112309<br>lat: 24.819897<br>通報編號: (諮)1041215-04<br>地點: 新竹縣關西鎮鄉道竹18路旁農地<br>建檔日期: 20151215,4130.0,,,
131,0101000020E61000005517F032C3485E4018B2BAD573D23840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18路旁,20151215,24.82208,121.136914,,,,,,,,lon: 121.136914<br>lat: 24.82208<br>通報編號: (諮)1041215-05<br>地點: 新竹縣關西鎮鄉道竹18路旁<br>建檔日期: 20151215,4131.0,,,
132,0101000020E6100000C1120F289B485E4079E8BB5B59D23840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18路旁,20151215,24.821676,121.13447,,,,,,,,lon: 121.13447<br>lat: 24.821676<br>通報編號: (諮)1041215-05<br>地點: 新竹縣關西鎮鄉道竹18路旁<br>建檔日期: 20151215,4132.0,,,
133,0101000020E6100000751E15FF77485E4075CDE49B6DD23840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18路旁,20151215,24.821985,121.132324,,,,,,,,lon: 121.132324<br>lat: 24.821985<br>通報編號: (諮)1041215-06<br>地點: 新竹縣關西鎮鄉道竹18路旁<br>建檔日期: 20151215,4133.0,,,
134,0101000020E610000094B9F94674485E409A90D61874D23840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18路旁,20151215,24.822084,121.132097,,,,,,,,lon: 121.132097<br>lat: 24.822084<br>通報編號: (諮)1041215-06<br>地點: 新竹縣關西鎮鄉道竹18路旁<br>建檔日期: 20151215,4134.0,,,
135,0101000020E6100000A9328CBB414A5E40CAA5F10BAFD43840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18-1路旁,20151215,24.830796,121.160262,,,,,,,,lon: 121.160262<br>lat: 24.830796<br>通報編號: (諮)1041215-08<br>地點: 新竹縣關西鎮鄉道竹18-1路旁<br>建檔日期: 20151215,4135.0,,,
136,0101000020E6100000433C122F4F4A5E40F6EB4E779ED43840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18-1路旁,20151215,24.830543,121.161083,,,,,,,,lon: 121.161083<br>lat: 24.830543<br>通報編號: (諮)1041215-08<br>地點: 新竹縣關西鎮鄉道竹18-1路旁<br>建檔日期: 20151215,4136.0,,,
137,0101000020E6100000BDD87BF1454A5E40FD2D01F8A7D43840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18-1路旁,20151215,24.830688,121.160519,,,,,,,,lon: 121.160519<br>lat: 24.830688<br>通報編號: (諮)1041215-08<br>地點: 新竹縣關西鎮鄉道竹18-1路旁<br>建檔日期: 20151215,4137.0,,,
138,0101000020E6100000DE5D6743FE475E4056116E32AAD43840,,,,,,-1,-1,-1,,新竹縣關西鎮鄉道竹18-1路旁,20151215,24.830722,121.124894,,,,,,,,lon: 121.124894<br>lat: 24.830722<br>通報編號: (諮)1041215-07<br>地點: 新竹縣關西鎮鄉道竹18-1路旁<br>建檔日期: 20151215,4138.0,,,
139,0101000020E61000007C293C6876495E40DA8F149161CD3840,,,,,,-1,-1,-1,,新竹縣關西鎮大同壹段1377地號,20160509,24.80227,121.147852,,,,,,,,lon: 121.147852<br>lat: 24.80227<br>通報編號: (通)1040730-02<br>地點: 新竹縣關西鎮大同壹段1377地號<br>建檔日期: 20160509,4139.0,,,
140,0101000020E61000005AD1E638B7485E404DD7135D17CE3840,,,,,,-1,-1,-1,,新竹縣關西鎮新力里2鄰下橫坑11號,20160509,24.805044,121.136183,,,,,,,,lon: 121.136183<br>lat: 24.805044<br>通報編號: (諮)1040806-01<br>地點: 新竹縣關西鎮新力里2鄰下橫坑11號<br>建檔日期: 20160509,4140.0,,,
141,0101000020E6100000A7CAF78C44475E4026F56569A7D23840,,,,,,-1,-1,-1,,新竹縣關西鎮東平里3鄰老?寮1號附近農地,20160509,24.822867,121.113559,,,,,,,,lon: 121.113559<br>lat: 24.822867<br>通報編號: (民)1040819-01<br>地點: 新竹縣關西鎮東平里3鄰老?寮1號附近農地<br>建檔日期: 20160509,4141.0,,,
